"Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
7 Jan 2027 22:07:47.500,7 Jan 2027 23:02:29.537,3282.038,4 Jan 2027 11:35:43.051,4 Jan 2027 11:35:52.026,8.975,7 Jan 2027 23:02:37.965,7 Jan 2027 23:38:41.090,2163.124
7 Jan 2027 23:38:49.407,8 Jan 2027 00:00:00.000,1270.593,4 Jan 2027 12:11:25.460,4 Jan 2027 12:11:34.319,8.858,,,
,,,4 Jan 2027 13:06:45.448,4 Jan 2027 13:06:54.412,8.964,,,
,,,4 Jan 2027 13:42:28.473,4 Jan 2027 13:42:37.318,8.845,,,
,,,4 Jan 2027 14:37:47.825,4 Jan 2027 14:37:56.778,8.953,,,
,,,4 Jan 2027 15:13:31.466,4 Jan 2027 15:13:40.300,8.833,,,
,,,4 Jan 2027 16:08:50.184,4 Jan 2027 16:08:59.125,8.941,,,
,,,4 Jan 2027 16:44:34.441,4 Jan 2027 16:44:43.264,8.824,,,
,,,4 Jan 2027 17:39:52.524,4 Jan 2027 17:40:01.454,8.930,,,
,,,4 Jan 2027 18:15:37.395,4 Jan 2027 18:15:46.208,8.812,,,
,,,4 Jan 2027 19:10:54.845,4 Jan 2027 19:11:03.764,8.919,,,
,,,4 Jan 2027 19:46:40.333,4 Jan 2027 19:46:49.129,8.796,,,
,,,4 Jan 2027 20:41:57.147,4 Jan 2027 20:42:06.055,8.907,,,
,,,4 Jan 2027 21:17:43.248,4 Jan 2027 21:17:52.033,8.785,,,
